CONTRACT_ID|PLAN_ID|FORMULARY_ID|RXCUI|CONTRACT_YEAR
H4004|063|00022549|905024|2022
H4004|063|00022549|905028|2022
H4004|063|00022549|905158|2022
H4004|063|00022549|905168|2022
H4004|063|00022549|905172|2022
H4004|063|00022549|905199|2022
H4004|063|00022549|905222|2022
H4004|063|00022549|905225|2022
H4004|063|00022549|905269|2022
H4004|063|00022549|905273|2022
H4004|063|00022549|905283|2022
H4004|063|00022549|905395|2022
H4004|063|00022549|96304|2022
H4004|063|00022549|966153|2022
H4004|063|00022549|966154|2022
H4004|063|00022549|966157|2022
H4004|063|00022549|966160|2022
H4004|063|00022549|966161|2022
H4004|063|00022549|966164|2022
H4004|063|00022549|966166|2022
H4004|063|00022549|966167|2022
H4004|063|00022549|966170|2022
H4004|063|00022549|966173|2022
H4004|063|00022549|966175|2022
H4004|063|00022549|966177|2022
H4004|063|00022549|966178|2022
H4004|063|00022549|966182|2022
H4004|063|00022549|966184|2022
H4004|063|00022549|966187|2022
H4004|063|00022549|966188|2022
H4004|063|00022549|966190|2022
H4004|063|00022549|966194|2022
H4004|063|00022549|966196|2022
H4004|063|00022549|966197|2022
H4004|063|00022549|966200|2022
H4004|063|00022549|966202|2022
H4004|063|00022549|966204|2022
H4004|063|00022549|966207|2022
H4004|063|00022549|966208|2022
H4004|063|00022549|966211|2022
H4004|063|00022549|966214|2022
H4004|063|00022549|966220|2022
H4004|063|00022549|966221|2022
H4004|063|00022549|966222|2022
H4004|063|00022549|966224|2022
H4004|063|00022549|966225|2022
H4004|063|00022549|966228|2022
H4004|063|00022549|966232|2022
H4004|063|00022549|966233|2022
H4004|063|00022549|966235|2022
H4004|063|00022549|966237|2022
H4004|063|00022549|966238|2022
H4004|063|00022549|966241|2022
H4004|063|00022549|966243|2022
H4004|063|00022549|966244|2022
H4004|063|00022549|966246|2022
H4004|063|00022549|966248|2022
H4004|063|00022549|966249|2022
H4004|063|00022549|966253|2022
H4004|063|00022549|966270|2022
H4004|063|00022549|966283|2022
H4004|063|00022549|966286|2022
H4004|063|00022549|966397|2022
H4004|063|00022549|966399|2022
H4004|063|00022549|966401|2022
H4004|063|00022549|966410|2022
H4004|063|00022549|966436|2022
H4004|063|00022549|966787|2022
H4004|063|00022549|966793|2022
H4004|063|00022549|977880|2022
H4004|063|00022549|977883|2022
H4004|063|00022549|978573|2022
H4004|063|00022549|979464|2022
H4004|063|00022549|979468|2022
H4004|063|00022549|979471|2022
H4004|063|00022549|979480|2022
H4004|063|00022549|979485|2022
H4004|063|00022549|979492|2022
H4004|063|00022549|993503|2022
H4004|063|00022549|993518|2022
H4004|063|00022549|993536|2022
H4004|063|00022549|993541|2022
H4004|063|00022549|993557|2022
H4004|063|00022549|993687|2022
H4004|063|00022549|993691|2022
H4004|063|00022549|996097|2022
H4004|063|00022549|996561|2022
H4004|063|00022549|996571|2022
H4004|063|00022549|996572|2022
H4004|063|00022549|996594|2022
H4004|063|00022549|996603|2022
H4004|063|00022549|996609|2022
H4004|063|00022549|996615|2022
H4004|063|00022549|996740|2022
H4004|063|00022549|997220|2022
H4004|063|00022549|997223|2022
H4004|063|00022549|997226|2022
H4004|063|00022549|997229|2022
H4004|063|00022549|998671|2022
H4004|063|00022549|998675|2022
H4004|063|00022549|998679|2022
H4004|063|00022549|998685|2022
H4004|063|00022549|998689|2022
H4004|063|00022549|999967|2022
H4004|063|00022549|999986|2022
H4004|063|00022549|999991|2022
H4004|063|00022549|999996|2022
H4004|064|00022549|1000001|2022
H4004|064|00022549|1000048|2022
H4004|064|00022549|1000054|2022
H4004|064|00022549|1000058|2022
H4004|064|00022549|1000064|2022
H4004|064|00022549|1000070|2022
H4004|064|00022549|1000076|2022
H4004|064|00022549|1000097|2022
H4004|064|00022549|1000114|2022
H4004|064|00022549|1000135|2022
H4004|064|00022549|1000141|2022
H4004|064|00022549|1000405|2022
H4004|064|00022549|1006065|2022
H4004|064|00022549|1006801|2022
H4004|064|00022549|1009145|2022
H4004|064|00022549|1011736|2022
H4004|064|00022549|1011739|2022
H4004|064|00022549|1020065|2022
H4004|064|00022549|1020155|2022
H4004|064|00022549|103968|2022
H4004|064|00022549|1047040|2022
H4004|064|00022549|1047041|2022
H4004|064|00022549|1048445|2022
H4004|064|00022549|1048450|2022
H4004|064|00022549|105585|2022
H4004|064|00022549|1091133|2022
H4004|064|00022549|1091145|2022
H4004|064|00022549|1091150|2022
H4004|064|00022549|1091225|2022
H4004|064|00022549|1091341|2022
H4004|064|00022549|1091392|2022
H4004|064|00022549|1091497|2022
H4004|064|00022549|1091623|2022
H4004|064|00022549|1091629|2022
H4004|064|00022549|1091632|2022
H4004|064|00022549|1091635|2022
H4004|064|00022549|1091638|2022
H4004|064|00022549|1091828|2022
H4004|064|00022549|1094543|2022
H4004|064|00022549|1095227|2022
H4004|064|00022549|1095362|2022
H4004|064|00022549|1095712|2022
H4004|064|00022549|1098608|2022
H4004|064|00022549|1098649|2022
H4004|064|00022549|1098666|2022
H4004|064|00022549|1098670|2022
H4004|064|00022549|1098674|2022
H4004|064|00022549|1098678|2022
H4004|064|00022549|1099026|2022
H4004|064|00022549|1099288|2022
H4004|064|00022549|1099292|2022
H4004|064|00022549|1099296|2022
H4004|064|00022549|1099300|2022
H4004|064|00022549|1099304|2022
H4004|064|00022549|1099316|2022
H4004|064|00022549|1099563|2022
H4004|064|00022549|1099569|2022
H4004|064|00022549|1099596|2022
H4004|064|00022549|1099625|2022
H4004|064|00022549|1099678|2022
H4004|064|00022549|1099681|2022
H4004|064|00022549|1099687|2022
H4004|064|00022549|1099870|2022
H4004|064|00022549|1100184|2022
H4004|064|00022549|1114479|2022
H4004|064|00022549|1114485|2022
H4004|064|00022549|1146690|2022
H4004|064|00022549|1150836|2022
H4004|064|00022549|1190110|2022
H4004|064|00022549|1232585|2022
H4004|064|00022549|1245919|2022
H4004|064|00022549|1297753|2022
H4004|064|00022549|1297757|2022
H4004|064|00022549|1298816|2022
H4004|064|00022549|1298906|2022
H4004|064|00022549|1298910|2022
H4004|064|00022549|1299896|2022
H4004|064|00022549|1299897|2022
H4004|064|00022549|1299903|2022
H4004|064|00022549|1299909|2022
H4004|064|00022549|1299911|2022
H4004|064|00022549|1299917|2022
H4004|064|00022549|1304988|2022
H4004|064|00022549|1308569|2022
H4004|064|00022549|1313112|2022
H4004|064|00022549|1313885|2022
H4004|064|00022549|1356074|2022
H4004|064|00022549|1358763|2022
H4004|064|00022549|1358765|2022
H4004|064|00022549|1358775|2022
H4004|064|00022549|1358780|2022
H4004|064|00022549|1359020|2022
H4004|064|00022549|1359025|2022
H4004|064|00022549|1359027|2022
H4004|064|00022549|1359030|2022
H4004|064|00022549|1359032|2022
H4004|064|00022549|1359134|2022
H4004|064|00022549|1359135|2022
H4004|064|00022549|1362706|2022
H4004|064|00022549|1362712|2022
H4004|064|00022549|1362720|2022
H4004|064|00022549|1373745|2022
H4004|064|00022549|141935|2022
H4004|064|00022549|1422081|2022
H4004|064|00022549|1427300|2022
H4004|064|00022549|1428933|2022
H4004|064|00022549|1430383|2022
H4004|064|00022549|1437702|2022
H4004|064|00022549|1437968|2022
H4004|064|00022549|1437969|2022
H4004|064|00022549|1438778|2022
H4004|064|00022549|1440183|2022
H4004|064|00022549|1440185|2022
H4004|064|00022549|1440937|2022
H4004|064|00022549|1485332|2022
H4004|064|00022549|1487086|2022
H4004|064|00022549|1490065|2022
H4004|064|00022549|1494769|2022
H4004|064|00022549|151226|2022
H4004|064|00022549|1537209|2022
H4004|064|00022549|153822|2022
H4004|064|00022549|153823|2022
H4004|064|00022549|1539953|2022
H4004|064|00022549|1539955|2022
H4004|064|00022549|1543553|2022
H4004|064|00022549|1550536|2022
H4004|064|00022549|1606347|2022
H4004|064|00022549|1606349|2022
H4004|064|00022549|1607617|2022
H4004|064|00022549|1719286|2022
H4004|064|00022549|1731020|2022
H4004|064|00022549|1736654|2022
H4004|064|00022549|1736656|2022
H4004|064|00022549|1738483|2022
H4004|064|00022549|1738495|2022
H4004|064|00022549|1738503|2022
H4004|064|00022549|1738511|2022
H4004|064|00022549|1738803|2022
H4004|064|00022549|1738805|2022
H4004|064|00022549|1738807|2022
H4004|064|00022549|1799654|2022
H4004|064|00022549|1801279|2022
H4004|064|00022549|1801294|2022
H4004|064|00022549|1801295|2022
H4004|064|00022549|1801298|2022
H4004|064|00022549|1801299|2022
H4004|064|00022549|1812011|2022
H4004|064|00022549|1812013|2022
H4004|064|00022549|1812015|2022
H4004|064|00022549|1812419|2022
H4004|064|00022549|1812421|2022
H4004|064|00022549|1812425|2022
H4004|064|00022549|1812427|2022
H4004|064|00022549|1855389|2022
H4004|064|00022549|1856424|2022
H4004|064|00022549|1866047|2022
H4004|064|00022549|1867544|2022
H4004|064|00022549|1867547|2022
H4004|064|00022549|1874553|2022
H4004|064|00022549|1874559|2022
H4004|064|00022549|1922720|2022
H4004|064|00022549|1922763|2022
H4004|064|00022549|1922765|2022
H4004|064|00022549|1922783|2022
H4004|064|00022549|1923422|2022
H4004|064|00022549|1923424|2022
H4004|064|00022549|1923426|2022
H4004|064|00022549|1923428|2022
H4004|064|00022549|1923432|2022
H4004|064|00022549|197303|2022
H4004|064|00022549|197304|2022
H4004|064|00022549|197316|2022
H4004|064|00022549|197318|2022
H4004|064|00022549|197319|2022
H4004|064|00022549|197320|2022
H4004|064|00022549|197321|2022
H4004|064|00022549|197322|2022
H4004|064|00022549|197361|2022
H4004|064|00022549|197363|2022
H4004|064|00022549|197364|2022
H4004|064|00022549|197365|2022
H4004|064|00022549|197366|2022
H4004|064|00022549|197379|2022
H4004|064|00022549|197380|2022
H4004|064|00022549|197381|2022
H4004|064|00022549|197382|2022
H4004|064|00022549|197383|2022
H4004|064|00022549|197388|2022
H4004|064|00022549|197411|2022
H4004|064|00022549|197412|2022
H4004|064|00022549|197417|2022
H4004|064|00022549|197418|2022
H4004|064|00022549|197419|2022
H4004|064|00022549|197433|2022
H4004|064|00022549|197443|2022
H4004|064|00022549|197444|2022
H4004|064|00022549|197445|2022
H4004|064|00022549|197464|2022
H4004|064|00022549|197465|2022
H4004|064|00022549|197466|2022
H4004|064|00022549|197499|2022
H4004|064|00022549|197500|2022
H4004|064|00022549|197527|2022
H4004|064|00022549|197528|2022
H4004|064|00022549|197529|2022
H4004|064|00022549|197535|2022
H4004|064|00022549|197536|2022
H4004|064|00022549|197553|2022
H4004|064|00022549|197589|2022
H4004|064|00022549|197590|2022
H4004|064|00022549|197591|2022
H4004|064|00022549|197625|2022
H4004|064|00022549|197626|2022
H4004|064|00022549|197627|2022
H4004|064|00022549|197628|2022
H4004|064|00022549|197653|2022
H4004|064|00022549|197654|2022
H4004|064|00022549|197682|2022
H4004|064|00022549|197726|2022
H4004|064|00022549|197730|2022
H4004|064|00022549|197731|2022
H4004|064|00022549|197732|2022
H4004|064|00022549|197745|2022
H4004|064|00022549|197746|2022
H4004|064|00022549|197754|2022
H4004|064|00022549|197770|2022
H4004|064|00022549|197797|2022
H4004|064|00022549|197815|2022
H4004|064|00022549|197816|2022
H4004|064|00022549|197839|2022
H4004|064|00022549|197848|2022
H4004|064|00022549|197849|2022
H4004|064|00022549|197860|2022
H4004|064|00022549|197861|2022
H4004|064|00022549|197862|2022
H4004|064|00022549|197863|2022
H4004|064|00022549|197884|2022
H4004|064|00022549|197885|2022
H4004|064|00022549|197886|2022
H4004|064|00022549|197887|2022
H4004|064|00022549|197889|2022
H4004|064|00022549|197890|2022
H4004|064|00022549|197891|2022
H4004|064|00022549|197892|2022
H4004|064|00022549|197893|2022
H4004|064|00022549|197900|2022
H4004|064|00022549|197901|2022
H4004|064|00022549|197902|2022
H4004|064|00022549|197903|2022
H4004|064|00022549|197904|2022
H4004|064|00022549|197905|2022
H4004|064|00022549|197931|2022
H4004|064|00022549|197939|2022
H4004|064|00022549|197940|2022
H4004|064|00022549|197941|2022
H4004|064|00022549|197942|2022
H4004|064|00022549|197978|2022
H4004|064|00022549|197979|2022
H4004|064|00022549|197986|2022
H4004|064|00022549|197987|2022
H4004|064|00022549|198006|2022
H4004|064|00022549|198007|2022
H4004|064|00022549|198008|2022
H4004|064|00022549|198034|2022
H4004|064|00022549|198035|2022
H4004|064|00022549|198036|2022
H4004|064|00022549|198038|2022
H4004|064|00022549|198039|2022
H4004|064|00022549|198040|2022
H4004|064|00022549|198045|2022
H4004|064|00022549|198046|2022
H4004|064|00022549|198047|2022
H4004|064|00022549|198051|2022
H4004|064|00022549|198103|2022
H4004|064|00022549|198104|2022
H4004|064|00022549|198105|2022
H4004|064|00022549|198116|2022
H4004|064|00022549|198141|2022
H4004|064|00022549|198150|2022
H4004|064|00022549|198152|2022
H4004|064|00022549|198153|2022
H4004|064|00022549|198175|2022
H4004|064|00022549|198188|2022
H4004|064|00022549|198189|2022
H4004|064|00022549|198211|2022
H4004|064|00022549|198222|2022
H4004|064|00022549|198223|2022
H4004|064|00022549|198224|2022
H4004|064|00022549|198240|2022
H4004|064|00022549|198241|2022
H4004|064|00022549|198242|2022
H4004|064|00022549|198243|2022
H4004|064|00022549|198270|2022
H4004|064|00022549|198274|2022
H4004|064|00022549|198275|2022
H4004|064|00022549|198284|2022
H4004|064|00022549|198285|2022
H4004|064|00022549|198286|2022
H4004|064|00022549|198316|2022
H4004|064|00022549|198322|2022
H4004|064|00022549|198323|2022
H4004|064|00022549|198324|2022
H4004|064|00022549|198325|2022
H4004|064|00022549|198352|2022
H4004|064|00022549|198358|2022
H4004|064|00022549|198359|2022
H4004|064|00022549|198365|2022
H4004|064|00022549|198369|2022
H4004|064|00022549|198370|2022
H4004|064|00022549|198371|2022
H4004|064|00022549|198372|2022
H4004|064|00022549|198377|2022
H4004|064|00022549|198378|2022
H4004|064|00022549|198427|2022
H4004|064|00022549|198428|2022
H4004|064|00022549|198429|2022
H4004|064|00022549|198430|2022
H4004|064|00022549|199058|2022
H4004|064|00022549|199119|2022
H4004|064|00022549|199123|2022
H4004|064|00022549|199147|2022
H4004|064|00022549|199148|2022
H4004|064|00022549|199149|2022
H4004|064|00022549|199150|2022
H4004|064|00022549|199206|2022
H4004|064|00022549|199224|2022
H4004|064|00022549|1992303|2022
H4004|064|00022549|199245|2022
H4004|064|00022549|199246|2022
H4004|064|00022549|199247|2022
H4004|064|00022549|199351|2022
H4004|064|00022549|199352|2022
H4004|064|00022549|199353|2022
H4004|064|00022549|199378|2022
H4004|064|00022549|199387|2022
H4004|064|00022549|199422|2022
H4004|064|00022549|199663|2022
H4004|064|00022549|199888|2022
H4004|064|00022549|199889|2022
H4004|064|00022549|199890|2022
H4004|064|00022549|199903|2022
H4004|064|00022549|200031|2022
H4004|064|00022549|200032|2022
H4004|064|00022549|200033|2022
H4004|064|00022549|200034|2022
H4004|064|00022549|200060|2022
H4004|064|00022549|200064|2022
H4004|064|00022549|2000695|2022
H4004|064|00022549|200082|2022
H4004|064|00022549|200094|2022
H4004|064|00022549|200095|2022
H4004|064|00022549|200096|2022
H4004|064|00022549|200131|2022
H4004|064|00022549|200132|2022
H4004|064|00022549|200133|2022
H4004|064|00022549|200224|2022
H4004|064|00022549|200256|2022
H4004|064|00022549|200257|2022
H4004|064|00022549|200258|2022
H4004|064|00022549|200284|2022
H4004|064|00022549|200285|2022
H4004|064|00022549|200311|2022
H4004|064|00022549|200329|2022
H4004|064|00022549|200345|2022
H4004|064|00022549|200371|2022
H4004|064|00022549|204416|2022
H4004|064|00022549|2052064|2022
H4004|064|00022549|205284|2022
H4004|064|00022549|205285|2022
H4004|064|00022549|205292|2022
H4004|064|00022549|205304|2022
H4004|064|00022549|205305|2022
H4004|064|00022549|205315|2022
H4004|064|00022549|205316|2022
H4004|064|00022549|205324|2022
H4004|064|00022549|205326|2022
H4004|064|00022549|205329|2022
H4004|064|00022549|205330|2022
H4004|064|00022549|205331|2022
H4004|064|00022549|206842|2022
H4004|064|00022549|2101899|2022
H4004|064|00022549|2104866|2022
H4004|064|00022549|211817|2022
H4004|064|00022549|2123072|2022
H4004|064|00022549|2123076|2022
H4004|064|00022549|2123111|2022
H4004|064|00022549|2397128|2022
H4004|064|00022549|241834|2022
H4004|064|00022549|242438|2022
H4004|064|00022549|242461|2022
H4004|064|00022549|242462|2022
H4004|064|00022549|242679|2022
H4004|064|00022549|242680|2022
H4004|064|00022549|242754|2022
H4004|064|00022549|245314|2022
H4004|064|00022549|248642|2022
H4004|064|00022549|251322|2022
H4004|064|00022549|251872|2022
H4004|064|00022549|252478|2022
H4004|064|00022549|252479|2022
H4004|064|00022549|259081|2022
H4004|064|00022549|259255|2022
H4004|064|00022549|260218|2022
H4004|064|00022549|260243|2022
H4004|064|00022549|260376|2022
H4004|064|00022549|261962|2022
H4004|064|00022549|282401|2022
H4004|064|00022549|282755|2022
H4004|064|00022549|283316|2022
H4004|064|00022549|283317|2022
H4004|064|00022549|283406|2022
H4004|064|00022549|283407|2022
H4004|064|00022549|283485|2022
H4004|064|00022549|283523|2022
H4004|064|00022549|283536|2022
H4004|064|00022549|283639|2022
H4004|064|00022549|283672|2022
H4004|064|00022549|283858|2022
H4004|064|00022549|284008|2022
H4004|064|00022549|308047|2022
H4004|064|00022549|308048|2022
H4004|064|00022549|308135|2022
H4004|064|00022549|308136|2022
H4004|064|00022549|308720|2022
H4004|064|00022549|308739|2022
H4004|064|00022549|308805|2022
H4004|064|00022549|308867|2022
H4004|064|00022549|308868|2022
H4004|064|00022549|308962|2022
H4004|064|00022549|308963|2022
H4004|064|00022549|308964|2022
H4004|064|00022549|308973|2022
H4004|064|00022549|308976|2022
H4004|064|00022549|308979|2022
H4004|064|00022549|308988|2022
H4004|064|00022549|308989|2022
H4004|064|00022549|309313|2022
H4004|064|00022549|309314|2022
H4004|064|00022549|309362|2022
H4004|064|00022549|309374|2022
H4004|064|00022549|309843|2022
H4004|064|00022549|309844|2022
H4004|064|00022549|310015|2022
H4004|064|00022549|310261|2022
H4004|064|00022549|310288|2022
H4004|064|00022549|310289|2022
H4004|064|00022549|310346|2022
H4004|064|00022549|310384|2022
H4004|064|00022549|310385|2022
H4004|064|00022549|310386|2022
H4004|064|00022549|310404|2022
H4004|064|00022549|310405|2022
H4004|064|00022549|310429|2022
H4004|064|00022549|310430|2022
H4004|064|00022549|310431|2022
H4004|064|00022549|310432|2022
H4004|064|00022549|310433|2022
H4004|064|00022549|310434|2022
H4004|064|00022549|310436|2022
H4004|064|00022549|310437|2022
H4004|064|00022549|310459|2022
H4004|064|00022549|310488|2022
H4004|064|00022549|310489|2022
H4004|064|00022549|310490|2022
H4004|064|00022549|310670|2022
H4004|064|00022549|310671|2022
H4004|064|00022549|310672|2022
H4004|064|00022549|310792|2022
H4004|064|00022549|310793|2022
H4004|064|00022549|310796|2022
H4004|064|00022549|310797|2022
H4004|064|00022549|310798|2022
H4004|064|00022549|310809|2022
H4004|064|00022549|310812|2022
H4004|064|00022549|310818|2022
H4004|064|00022549|311192|2022
H4004|064|00022549|311196|2022
H4004|064|00022549|311197|2022
H4004|064|00022549|311264|2022
H4004|064|00022549|311265|2022
H4004|064|00022549|311277|2022
H4004|064|00022549|311286|2022
H4004|064|00022549|311288|2022
H4004|064|00022549|311289|2022
H4004|064|00022549|311290|2022
H4004|064|00022549|311353|2022
H4004|064|00022549|311354|2022
H4004|064|00022549|311355|2022
H4004|064|00022549|311376|2022
H4004|064|00022549|311385|2022
H4004|064|00022549|311386|2022
H4004|064|00022549|311671|2022
H4004|064|00022549|311725|2022
H4004|064|00022549|311726|2022
H4004|064|00022549|311727|2022
H4004|064|00022549|311759|2022
H4004|064|00022549|311919|2022
H4004|064|00022549|311943|2022
H4004|064|00022549|311944|2022
H4004|064|00022549|312036|2022
H4004|064|00022549|312076|2022
H4004|064|00022549|312077|2022
H4004|064|00022549|312078|2022
H4004|064|00022549|312079|2022
H4004|064|00022549|312136|2022
H4004|064|00022549|312137|2022
H4004|064|00022549|312138|2022
H4004|064|00022549|312301|2022
H4004|064|00022549|312347|2022
H4004|064|00022549|312439|2022
H4004|064|00022549|312440|2022
H4004|064|00022549|312441|2022
H4004|064|00022549|312504|2022
H4004|064|00022549|312515|2022
H4004|064|00022549|312529|2022
H4004|064|00022549|312593|2022
H4004|064|00022549|312594|2022
H4004|064|00022549|312635|2022
H4004|064|00022549|312641|2022
H4004|064|00022549|312743|2022
H4004|064|00022549|312744|2022
H4004|064|00022549|312745|2022
H4004|064|00022549|312748|2022
H4004|064|00022549|312749|2022
H4004|064|00022549|312750|2022
H4004|064|00022549|312828|2022
H4004|064|00022549|312829|2022
H4004|064|00022549|312830|2022
H4004|064|00022549|312831|2022
H4004|064|00022549|312832|2022
H4004|064|00022549|312835|2022
H4004|064|00022549|312836|2022
H4004|064|00022549|312845|2022
H4004|064|00022549|312846|2022
H4004|064|00022549|312847|2022
H4004|064|00022549|312849|2022
H4004|064|00022549|312938|2022
H4004|064|00022549|312940|2022
H4004|064|00022549|312941|2022
H4004|064|00022549|312961|2022
H4004|064|00022549|312962|2022
H4004|064|00022549|313096|2022
H4004|064|00022549|313123|2022
H4004|064|00022549|313190|2022
H4004|064|00022549|313195|2022
H4004|064|00022549|313215|2022
H4004|064|00022549|313217|2022
H4004|064|00022549|313219|2022
H4004|064|00022549|313354|2022
H4004|064|00022549|313361|2022
H4004|064|00022549|313362|2022
H4004|064|00022549|313364|2022
H4004|064|00022549|313366|2022
H4004|064|00022549|313407|2022
H4004|064|00022549|313408|2022
H4004|064|00022549|313447|2022
H4004|064|00022549|313496|2022
H4004|064|00022549|313498|2022
H4004|064|00022549|313499|2022
H4004|064|00022549|313580|2022
H4004|064|00022549|313581|2022
H4004|064|00022549|313582|2022
H4004|064|00022549|313583|2022
H4004|064|00022549|313584|2022
H4004|064|00022549|313585|2022
H4004|064|00022549|313586|2022
H4004|064|00022549|313761|2022
H4004|064|00022549|313762|2022
H4004|064|00022549|313776|2022
H4004|064|00022549|313777|2022
H4004|064|00022549|313778|2022
H4004|064|00022549|313919|2022
H4004|064|00022549|313932|2022
H4004|064|00022549|313988|2022
H4004|064|00022549|313989|2022
H4004|064|00022549|313990|2022
H4004|064|00022549|313995|2022
H4004|064|00022549|314006|2022
H4004|064|00022549|314034|2022
H4004|064|00022549|314035|2022
H4004|064|00022549|314055|2022
H4004|064|00022549|314072|2022
H4004|064|00022549|314075|2022
H4004|064|00022549|314076|2022
H4004|064|00022549|314077|2022
H4004|064|00022549|314078|2022
H4004|064|00022549|314111|2022
H4004|064|00022549|314142|2022
H4004|064|00022549|314154|2022
H4004|064|00022549|314155|2022
H4004|064|00022549|314182|2022
H4004|064|00022549|314200|2022
H4004|064|00022549|314203|2022
H4004|064|00022549|314208|2022
H4004|064|00022549|314211|2022
H4004|064|00022549|314214|2022
H4004|064|00022549|314215|2022
H4004|064|00022549|314231|2022
H4004|064|00022549|314234|2022
H4004|064|00022549|314277|2022
H4004|064|00022549|314285|2022
H4004|064|00022549|314286|2022
H4004|064|00022549|315107|2022
H4004|064|00022549|315183|2022
H4004|064|00022549|317094|2022
H4004|064|00022549|317110|2022
H4004|064|00022549|317128|2022
H4004|064|00022549|317136|2022
H4004|064|00022549|317173|2022
H4004|064|00022549|317174|2022
H4004|064|00022549|317573|2022
H4004|064|00022549|328160|2022
H4004|064|00022549|349194|2022
H4004|064|00022549|349195|2022
H4004|064|00022549|349196|2022
H4004|064|00022549|349197|2022
H4004|064|00022549|349198|2022
H4004|064|00022549|349199|2022
H4004|064|00022549|349200|2022
H4004|064|00022549|349201|2022
H4004|064|00022549|349208|2022
H4004|064|00022549|349287|2022
H4004|064|00022549|349332|2022
H4004|064|00022549|349353|2022
H4004|064|00022549|349373|2022
H4004|064|00022549|349401|2022
H4004|064|00022549|349405|2022
H4004|064|00022549|349483|2022
H4004|064|00022549|349490|2022
H4004|064|00022549|349491|2022
H4004|064|00022549|349545|2022
H4004|064|00022549|349547|2022
H4004|064|00022549|349553|2022
H4004|064|00022549|349556|2022
H4004|064|00022549|349590|2022
H4004|064|00022549|349591|2022
H4004|064|00022549|349592|2022
H4004|064|00022549|349593|2022
H4004|064|00022549|349594|2022
H4004|064|00022549|349595|2022
H4004|064|00022549|351107|2022
H4004|064|00022549|351108|2022
H4004|064|00022549|351133|2022
H4004|064|00022549|351136|2022
H4004|064|00022549|351137|2022
H4004|064|00022549|351172|2022
H4004|064|00022549|351246|2022
H4004|064|00022549|351249|2022
H4004|064|00022549|351250|2022
H4004|064|00022549|351256|2022
H4004|064|00022549|351257|2022
H4004|064|00022549|351285|2022
H4004|064|00022549|353538|2022
H4004|064|00022549|359296|2022
H4004|064|00022549|360110|2022
H4004|064|00022549|381056|2022
H4004|064|00022549|387003|2022
H4004|064|00022549|388311|2022
H4004|064|00022549|401953|2022
H4004|064|00022549|401954|2022
H4004|064|00022549|402131|2022
H4004|064|00022549|402246|2022
H4004|064|00022549|402247|2022
H4004|064|00022549|402505|2022
H4004|064|00022549|402506|2022
H4004|064|00022549|402695|2022
H4004|064|00022549|402696|2022
H4004|064|00022549|402698|2022
H4004|064|00022549|403825|2022
H4004|064|00022549|403850|2022
H4004|064|00022549|403851|2022
H4004|064|00022549|403852|2022
H4004|064|00022549|403853|2022
H4004|064|00022549|403854|2022
H4004|064|00022549|403855|2022
H4004|064|00022549|403875|2022
H4004|064|00022549|403884|2022
H4004|064|00022549|403888|2022
H4004|064|00022549|403966|2022
H4004|064|00022549|403967|2022
H4004|064|00022549|403969|2022
H4004|064|00022549|403970|2022
H4004|064|00022549|403971|2022
H4004|064|00022549|403972|2022
H4004|064|00022549|404011|2022
H4004|064|00022549|404013|2022
H4004|064|00022549|429212|2022
H4004|064|00022549|429503|2022
H4004|064|00022549|476177|2022
H4004|064|00022549|476179|2022
H4004|064|00022549|476345|2022
H4004|064|00022549|476349|2022
H4004|064|00022549|476350|2022
H4004|064|00022549|476351|2022
H4004|064|00022549|476399|2022
H4004|064|00022549|476515|2022
H4004|064|00022549|476809|2022
H4004|064|00022549|477130|2022
H4004|064|00022549|477347|2022
H4004|064|00022549|477560|2022
H4004|064|00022549|477562|2022
H4004|064|00022549|483090|2022
H4004|064|00022549|483425|2022
H4004|064|00022549|483427|2022
H4004|064|00022549|483438|2022
H4004|064|00022549|483440|2022
H4004|064|00022549|483442|2022
H4004|064|00022549|483444|2022
H4004|064|00022549|483446|2022
H4004|064|00022549|483448|2022
H4004|064|00022549|483450|2022
H4004|064|00022549|485020|2022
H4004|064|00022549|485023|2022
H4004|064|00022549|485489|2022
H4004|064|00022549|485496|2022
H4004|064|00022549|485968|2022
H4004|064|00022549|486146|2022
H4004|064|00022549|486148|2022
H4004|064|00022549|486152|2022
H4004|064|00022549|541363|2022
H4004|064|00022549|541878|2022
H4004|064|00022549|541892|2022
H4004|064|00022549|562524|2022
H4004|064|00022549|562704|2022
H4004|064|00022549|577033|2022
H4004|064|00022549|577127|2022
H4004|064|00022549|577208|2022
H4004|064|00022549|577315|2022
H4004|064|00022549|577317|2022
H4004|064|00022549|577324|2022
H4004|064|00022549|577348|2022
H4004|064|00022549|577776|2022
H4004|064|00022549|577957|2022
H4004|064|00022549|577961|2022
H4004|064|00022549|578325|2022
H4004|064|00022549|578330|2022
H4004|064|00022549|579148|2022
H4004|064|00022549|596843|2022
H4004|064|00022549|596926|2022
H4004|064|00022549|596930|2022
H4004|064|00022549|596934|2022
H4004|064|00022549|597850|2022
H4004|064|00022549|597852|2022
H4004|064|00022549|597967|2022
H4004|064|00022549|597971|2022
H4004|064|00022549|597974|2022
H4004|064|00022549|597977|2022
H4004|064|00022549|597980|2022
H4004|064|00022549|597984|2022
H4004|064|00022549|597987|2022
H4004|064|00022549|597990|2022
H4004|064|00022549|597993|2022
H4004|064|00022549|602393|2022
H4004|064|00022549|602635|2022
